,GEOID,pickups_intract,NYPDviolation,NYPDmisdemeanor,NYPDfelony,units,BBLE_x,CUR_FV_T_x,GR_SQFT_x,NEW_FV_T_x,CUR_FV_T_perSQFT_x,NEW_FV_T_perSQFT_x,BBLE_y,CUR_FV_T_y,GR_SQFT_y,NEW_FV_T_y,CUR_FV_T_perSQFT_y,NEW_FV_T_perSQFT_y,Median_house_Value,Median_Rent,Housing_Units,Total_pop,Pop_Den,Median_Household_Income,Ratio_income_to_poverty_level_under_2,Gini_Index,Ave_Commute_Min,Dropout_16_19,Bachelor_up_25_64,Unemployed_rate_16,Occupied_Housing_Units_2015_,Occupied_Housing_Units_2010_2014,Occupied_Housing_Units_2010_before,Black,White,Asian
486,36047056400,8915.79025,8,10,7,,3068275545,656794.9791,1712.922594,701740.5858,403.6312966,429.3795593,3068337071,1116000,15996.66667,1211814.815,246.4738726,269.0324796,538100,1000,1102,2545,35975.79,71707,353,0.3814,41,0,0.494598765,0.052252252,0,0.120041754,0.879958246,0.015324165,0.853438114,0.089194499
487,36047056500,63276.65251,25,72,51,,3025540999,1305381.91,3008.899497,1643914.573,457.7458281,575.7377777,3025556088,1189830.275,10164.85321,1463034.404,236.8474078,271.4848859,758800,1630,1729,3125,32173.19,78445,847,0.4306,35,,0.674133559,0.076812977,0.005085823,0.457088366,0.537825811,0.00672,0.86592,0.03776
488,36047056600,8346.875861,11,50,27,,3073242627,472761.236,1557.317416,575643.2584,315.9110875,385.9865012,3073212408,3408380.952,33280.38095,3832714.286,253.0132055,278.0374031,562700,1255,1073,2747,41477.86,61779,576,0.4367,50,0,0.442140468,0.058778626,0.004840271,0.201355276,0.793804453,0.064433928,0.60065526,0.285038224
489,36047056800,5733.064391,5,12,8,,3073309009,464962.7507,1662.670487,560037.2493,292.9478582,351.2769196,3073440609,573461.5385,3627.153846,634846.1538,233.8332558,253.342037,561700,1282,578,1382,30380.71,79583,333,0.3854,50,0,0.389078498,0.013227513,0,0.172794118,0.827205882,0,0.683068017,0.235166425
490,36047056900,34175.51036,24,55,34,,3026523544,754868.9655,2534.517241,943103.4483,313.3259637,396.1108198,3026570150,814023.8095,7547.547619,935868.2143,258.3293502,315.3799312,804200,1714,811,1432,29036.74,71111,408,0.4181,33,0,0.657724329,0.034482759,0.021857923,0.387978142,0.590163934,0.007681564,0.911312849,0.052374302
491,36047057000,8472.309241,24,84,57,,3073707175,415685.0394,1692.69685,549161.4173,257.8193693,343.5331666,3075704443,3669348.837,39256.39535,4064558.14,236.7817904,287.8836671,184900,1186,1488,3321,32783.04,57200,706,0.3945,47,0,0.378630137,0.067551963,0.006954103,0.191933241,0.801112656,0.029509184,0.742246311,0.173441734
492,36047057100,46962.6663,29,61,31,,3026661358,900811.7647,2451.317647,1131585.294,387.0901075,492.8738143,3026664832,727545.4545,5099.553719,866946.281,240.0334294,300.1629888,607100,1722,2154,3886,57228.68,58553,920,0.4565,38,0,0.603233412,0.042479908,0,0.305147059,0.694852941,0.009264025,0.946989192,0.02238806
493,36047057200,7866.889765,69,235,145,,,,,,,,3073972751,28319250,562634.25,33302250,284.9035672,313.7231894,,446,2321,4954,52665.32,18459,3544,0.4585,56,0.052132701,0.094525235,0.208640157,0,0.149034039,0.850965961,0.589624546,0.240613646,0.045417844
494,36047057300,45427.08352,15,40,25,,3026200957,877260.2041,2467.010204,1071301.02,366.3796651,454.0328591,3026143779,687381.5029,6834.728324,808023.1214,265.122567,330.2532493,688600,1732,1192,2375,36158.13,70878,716,0.453,34,0,0.577331759,0.079656863,0.009036145,0.364457831,0.626506024,0.074105263,0.792421053,0.058105263
495,36047057400,7746.881305,1,16,12,,3073338523,453795.7371,1861.255773,587898.7567,248.6973009,325.4553192,3073389540,663450,4680.1,710550,239.3790353,282.9968363,525900,989,1027,2881,46869.14,83295,768,0.4412,42,0,0.411730205,0.066582915,0,0.231155779,0.768844221,0.015619577,0.50607428,0.456091635
496,36047057500,50007.41264,31,96,62,98,3025441069,817006.4935,2641.792208,1046079.221,336.7191086,436.8528519,3025391562,797669.0323,5977.787097,952617.4194,231.7722166,269.2694972,788000,1796,2185,4028,55707.89,79476,808,0.3676,32,0,0.627590894,0.053211009,0.009245742,0.406326034,0.584428224,0,0.80387289,0.053128103
497,36047057600,7717.940416,1,34,23,,3073386356,679685.446,2430.760563,773469.4836,296.7372004,334.6348948,3073403098,834000,8987.548387,901838.7097,244.6480208,278.8392557,618700,1313,1097,3070,50132.49,68950,1013,0.4392,47,0,0.448177677,0.112198304,0,0.242926829,0.757073171,0.004885993,0.627035831,0.331270358
498,36047057800,8381.007388,13,59,37,,3073391653,680569.6203,1909.96519,758737.3418,384.1996312,429.1360362,3073372413,1344291.387,15820.70968,1435000,231.7703432,250.8888141,640300,1216,1188,3260,49022.9,37953,1600,0.4916,42,0.059701493,0.380701754,0.031295488,0.00714924,0.225201072,0.767649687,0.006134969,0.557055215,0.316257669
499,36047057900,194379.4194,19,110,74,50,3025078596,591228.5714,2250.457143,747828.5714,289.2855742,369.631141,3025162122,1455123.404,14923.21277,1676648.294,236.6938879,275.9553663,,1453,521,1016,3901.978,56500,312,0.4293,33,0,0.5,0.033195021,0.014522822,0.456431535,0.529045643,0.010826772,0.653543307,0.006889764
500,36047058000,7719.735901,8,54,35,,3073342979,702890.785,2158.201365,786744.0273,351.2536204,390.7033002,3073376100,1353888.889,14162.72222,1492333.333,256.0948311,272.4280292,726800,1215,1312,3999,65288.05,40675,1540,0.4566,47,0,0.274178404,0.053150685,0.034802784,0.252900232,0.712296984,0.013003251,0.409852463,0.510877719
501,36047058200,10288.64543,8,27,12,,3073306739,824714.2857,2436.581633,917197.2789,367.6228485,406.7286393,3073278642,832514.7059,8761.970588,900426.4706,218.0878173,246.5847179,724300,1285,1056,3150,50506.16,43750,1462,0.4625,46,0,0.270512821,0.125389408,0,0.241035857,0.758964143,0,0.622857143,0.263809524
502,36047058400,11988.65599,11,110,72,,3073836103,569750.7082,1932.371105,694325.779,321.7613761,394.119322,3073908089,1628439.024,24653.19512,1805463.415,295.6510383,318.5442461,571000,1330,1561,3303,45449.49,58975,1018,0.4399,49,0.088235294,0.548525214,0.031491713,0,0.325694444,0.674305556,0.019376325,0.696033909,0.246442628
503,36047058600,5278.405748,7,40,24,,3073902115,529587.9518,1893.231325,635351.8072,301.4468478,359.6298598,3073857745,916625,9744.958333,1065458.333,268.8772367,314.0550478,582900,1048,865,2658,42119.29,56797,1144,0.4101,47,0,0.256959315,0.062919463,0,0.213828425,0.786171575,0.031602709,0.38261851,0.5
504,36047058800,10165.10117,15,38,24,,3074216784,540566.8682,2150.736364,686295.4545,276.1974494,346.8892383,3074218230,1280457.627,21053.81356,1493372.881,242.8134897,268.6376873,425500,1167,1484,3505,56875.91,61964,1101,0.4391,42,0,0.523809524,0.096143097,0.026889535,0.154796512,0.818313953,0.017974322,0.706990014,0.193723252
505,36047058900,114584.6068,8,44,26,,3026553848,835248.6772,2503.566138,1071380.952,353.5676179,457.0530364,3026392285,1354948.148,15060.52593,1533370.37,258.8088611,323.6234834,731600,1727,819,1786,10600.67,82311,314,0.3679,37,0,0.56518345,0.057723577,0,0.255400254,0.744599746,0.022956327,0.899216125,0.055431131
506,36047059000,5120.15502,11,70,42,,3074246709,536843.728,2098.425287,659877.3946,270.7935707,332.1553834,3074297361,728242.2222,5917.466667,845694.7111,233.0466585,250.4500873,614200,1234,691,1893,30935.52,49792,861,0.4943,39,0,0.409383625,0.080796253,0.006116208,0.241590214,0.752293578,0.119387216,0.40570523,0.420496566
507,36047059100,50906.15062,19,70,42,,3027013079,932581.0277,2515.735178,1204126.482,388.9779517,505.3655089,3026982999,849863.0137,5564.178082,999392.6941,246.2851449,313.9568134,618900,1727,2010,3818,51850.28,76532,659,0.3785,38,0,0.572366149,0.060595322,0.007286996,0.360426009,0.632286996,0.017548455,0.917234154,0.016762703
508,36047059200,7081.549903,20,80,48,,3074140136,531854.2274,1975.38484,654148.688,275.472058,340.6485629,3074143394,1898079.31,26171.17241,2071327.586,245.9227464,269.0618904,506900,1138,1687,4599,54313.86,61164,1461,0.4782,49,0.05,0.447097571,0.077393966,0,0.148302561,0.851697439,0.022613612,0.615133725,0.352467928
509,36047059300,50223.25483,7,22,11,,3026897997,855048.7805,2685.185366,1128565.854,333.646797,440.0090665,3026803110,804387.0962,7441.980769,917615.3846,252.6589225,307.448682,632300,1477,957,2036,28032.91,73021,478,0.3933,41,0,0.476256983,0.094098884,0.015795869,0.354799514,0.629404617,0.011787819,0.871316306,0.025049116
510,36047059401,13581.98832,23,71,43,,3074134385,551692.8721,2187.09434,685546.1216,264.3285908,330.2831583,3074157726,858514.2857,12558.01905,979400,258.2193242,280.6615938,633000,1163,3162,7740,47659.65,42067,3109,0.5059,44,0,0.483631298,0.105514316,0,0.254130866,0.745869134,0.006459948,0.666020672,0.295736434
511,36047059402,10412.99542,16,67,36,,3074008871,506613.7143,1990.786286,656499.4286,257.3492984,333.6060841,3074108702,1938243.902,21266.02439,2095195.122,265.6590604,286.2655788,560700,1200,2170,4817,38688.3,68429,902,0.4324,45,0,0.554212584,0.089513109,0,0.14729064,0.85270936,0.013909072,0.802574216,0.16628607
512,36047059600,5588.945092,20,59,50,,3074420807,509097.0652,2132.358696,634478.2609,248.0577385,310.8698464,3074384045,6184000,69851.33333,6459611.111,252.4459405,270.5942257,179400,805,1177,2451,36676.18,61422,569,0.4267,44,0,0.534846029,0.078008299,0.027149321,0.174660633,0.798190045,0.08119135,0.878824969,0.033455732
513,36047059800,6432.814465,6,34,20,,3079427810,476326.9246,1999.114355,623675.3844,245.1305636,320.1414636,3082011645,4044181.818,55761.63636,4558090.909,269.1495043,299.3425498,491100,1273,1303,3484,45295.15,63613,1171,0.4689,39,0,0.393767705,0.114061557,0,0.112863071,0.887136929,0.117967853,0.695752009,0.097014925
514,36047060000,14205.16876,22,109,70,,3079459924,563207.1696,2229.090333,656389.2235,264.5837721,312.5989426,3079355518,1287652.833,19162.91667,1400106.067,237.669628,280.27635,400900,1299,2873,5984,35230.48,51845,2009,0.4841,44,0,0.535300607,0.069318867,0.024611889,0.181370693,0.794017418,0.01453877,0.898562834,0.086564171
515,36047060600,5768.1733,11,92,60,,3074555985,472960.7556,2090.281481,568982.2222,284.5517879,332.5260642,3075688672,1706015.69,19293.92958,1842859.169,224.2081121,232.8792165,258900,1217,1202,2482,35575.5,29759,1135,0.4999,44,0,0.44200627,0.103554869,0.024390244,0.212285456,0.7633243,0.035455278,0.737308622,0.179693795
516,36047060800,13533.75053,30,107,70,,3087820135,448018.75,1722.55625,524968.75,297.26186,340.7445827,3087768723,1730141.026,27155.76923,1842700,231.5746801,271.7379653,464100,1382,1824,3126,20259.85,50213,1227,0.4828,45,0,0.533659066,0.068517425,0.023793338,0.316791298,0.659415364,0.079334613,0.816378759,0.090211132
517,36047061002,11042.91975,11,35,27,,3087237514,1294011.173,3076.75,1441321.25,453.7999308,516.8687622,3087215157,4118115.385,125794.2308,4305884.615,219.7644612,252.9319639,644300,1161,2268,4282,50050,68750,816,0.5548,44,0,0.665801989,0.042477876,0,0.228215768,0.771784232,0,1,0
518,36047061003,3888.760577,5,34,24,,3087160523,439148.4479,1886.020833,531836.2031,271.244077,318.3336321,3087331216,856814.9118,9493.382353,810882.3529,188.1865059,208.3753145,618900,1305,598,1838,59810.76,45202,1090,0.4628,38,0,0.262349067,0.101604278,0.026168224,0.140186916,0.83364486,0,0.583786725,0.330250272
519,36047061004,10946.14628,35,94,57,,3087130766,595493.686,2165.863636,657651.2314,286.6966946,317.912432,3087127960,1583277.017,25603.33333,1709274.592,200.8234928,225.7380908,450000,978,3282,6231,71808.7,23583,3374,0.5281,48,0,0.436934218,0.076738609,0.025127334,0.236672326,0.73820034,0.019098058,0.889102873,0.074145402
520,36047061200,6654.614413,4,28,21,,3087318104,1128705.711,2824.910569,1379234.366,440.7003367,537.897581,3087313235,1414545.455,22087.63636,1576636.364,176.4720675,223.8613585,916200,1269,441,874,11418.96,63333,158,0.5163,31,0,0.448412698,0.078431373,0,0.070652174,0.929347826,0,1,0
521,36047061600,24490.06342,7,43,25,,3087494539,1016879.181,2389.764268,1253629.288,446.8645266,549.3948638,3087546376,31962097.25,85653.25,33644250,229.8817277,260.0791151,970600,1568,580,1572,5518.964,103000,539,0.5145,43,0,0.805059524,0.038639876,0,0.108163265,0.891836735,0.019720102,0.949745547,0.006361323
522,36047062000,10751.04852,5,24,17,,3087451054,1234815.817,2549.98913,1500670.833,510.2772237,615.4841989,3087337215,1637020.313,13093.5625,1691687.5,221.1103635,253.0647326,1200000,1655,795,1891,15161.04,103929,326,0.471,39,0,0.608545035,0.0625,0,0.133540373,0.866459627,0,0.984135378,0.015864622
523,36047062200,8392.463199,24,59,35,,3088023716,365841.0377,1432.681507,406220.7295,309.4361838,361.6529865,3088069142,1733081.967,25100.2623,1926114.754,234.3477381,257.8907368,481200,1629,1564,3150,33539.41,52353,931,0.4979,48,0.022556391,0.475655431,0.063662375,0.005997001,0.29910045,0.694902549,0.07047619,0.874920635,0.007301587
524,36047062600,10273.68189,11,58,35,,3077225324,396232.5652,1729.402174,526991.8478,241.2687196,322.0633525,3075328605,4844857.143,69352.71429,5247535.714,258.2456614,279.732848,375000,1063,1192,2670,21734.85,45547,1074,0.4302,38,0,0.408242613,0.150943396,0,0.30148423,0.69851577,0.049812734,0.633333333,0.179400749
525,36047062800,24826.72871,17,88,48,,3088960425,348708.5335,1268.610915,445159.6297,295.3370346,379.1826989,3088825341,555840.008,6400.992,613274.504,271.2827818,288.8123944,399300,1315,2078,5130,16934.15,70260,971,0.44,37,0,0.264542936,0.125,0,0.098895318,0.901104682,0.003898635,0.958479532,0.027290448
526,36047063200,3792.039278,3,11,8,,3088253966,444645.1613,1623.311828,582360.2151,284.8129191,375.4744636,3088213868,2902769.231,41102.61538,3163769.231,185.4407431,213.0430049,208100,1335,736,1458,32154.86,60139,338,0.4729,41,0,0.463414634,0.070229008,0,0.159489633,0.840510367,0.004115226,0.856652949,0.114540466
527,36047063600,2642.310316,5,19,12,,3084834980,451634.5679,1442.140741,549200,322.0752258,395.1430342,3085000039,907000,11000,959000,196.4999457,208.213859,517300,959,514,1349,30561.87,93214,157,0.3687,40,0,0.497183099,0.095744681,0,0.06504065,0.93495935,0,0.95033358,0.024462565
528,36047063800,6773.108422,6,9,6,,3078894058,506486.7021,1646.781915,575497.3404,317.3322226,362.0587851,3084301698,1162000,19392,1296333.333,178.028207,205.7166686,524300,1212,737,1649,30681.24,69405,331,0.4319,45,0,0.420417124,0.039141414,0.041284404,0.177370031,0.781345566,0.005457853,0.736810188,0.243784112
529,36047064000,3545.713693,1,13,8,,3075001388,616755.2448,1716.006993,667557.1096,378.5701459,411.2461399,3073544030,555600,4679.6,587200,303.5154716,322.033692,615900,1007,627,2017,34054.57,97241,452,0.4095,41,0,0.380127621,0.159744409,0,0.16609589,0.83390411,0,0.724343084,0.240456123
530,36047064200,11438.78206,9,51,29,,3073064714,893077.7027,2139.091216,941324.3243,429.6187327,456.0134249,3071432009,2561842.105,28677.31579,2724289.474,205.8544237,225.398469,919900,1244,962,2434,26817.67,59732,834,0.4917,38,0,0.521774856,0.037998146,0,0.201129944,0.798870056,0.003286771,0.924404273,0.036565325
531,36047064400,4607.482273,10,34,14,,3076746510,605448.4127,1811.900794,677924.6032,350.1730288,394.4134741,3076635229,840800,5363.24,879880,203.23196,218.6612907,616500,1212,878,2814,36563.07,83125,697,0.4673,41,0,0.362369338,0.040898156,0,0.252858958,0.747141042,0.010305615,0.737384506,0.203269367
532,36047064600,3828.641667,6,12,6,,3077011706,519967.1815,1495.07722,556196.9112,363.4055078,391.0048818,3077024038,883600,9742,937150,199.5843908,213.1733435,492800,1431,702,2402,37559.17,89350,416,0.3798,39,0.028089888,0.445488722,0.08612874,0.008862629,0.158050222,0.833087149,0.018734388,0.92256453,0.037052456
533,36047064800,3502.377454,5,27,16,,3077968538,564390.4762,1712.735714,576057.1429,353.6509788,360.7323098,3077603890,543230.7692,4077.076923,559076.9231,247.6614777,242.5544763,563500,1432,717,1918,32784.66,63393,271,0.3689,47,0,0.358433735,0.078212291,0,0.171032357,0.828967643,0.323774765,0.55265902,0.068300313
534,36047065000,8725.187111,10,20,12,,3078569184,495678.9668,1662.472325,525963.0996,314.7561422,336.9104289,3078643123,975363.6364,7689.327273,1042600,202.621396,235.5026762,470600,1272,529,1322,20598,51339,361,0.4391,44,0,0.39010989,0.054054054,0,0.190380762,0.809619238,0.378971256,0.393343419,0.177760968
535,36047065200,4050.424337,11,27,16,,3082735580,535828.9086,1489.849558,587203.5398,376.9035374,415.3539586,3082011776,782057.1429,5291.371429,825485.7143,209.4597771,235.7722978,565900,1096,516,1241,18396.89,95368,351,0.3932,45,0,0.46403385,0.032986111,0,0.204868154,0.795131846,0.014504432,0.873489122,0.095084609
536,36047065400,3502.271253,5,28,10,,3083672656,529401.6227,1412.902637,572628.8032,390.7883634,422.9601103,3085035005,394500,2419.5,392500,184.3800322,210.3462158,505900,,617,1765,30169.21,89750,211,0.4542,40,0,0.358866737,0.044018059,0,0.055555556,0.944444444,0.018696884,0.810764873,0.095750708
537,36047065600,3549.712843,2,13,8,,3081178689,451247.5248,1133.856436,485665.0165,403.4664133,434.4861799,3077180048,533600,5390.7,603600,260.2245353,275.2364124,430800,,648,1827,30811.11,82250,233,0.4035,38,0,0.486210419,0.062352941,0.011128776,0.143084261,0.845786963,0.014778325,0.825944171,0.039956212
538,36047065800,3544.65204,11,39,16,,3085203876,420209.9237,1574.742366,527232.8244,286.6701418,356.3035553,3085114037,450300,2838.7,490000,204.2682632,215.6559262,500400,1168,787,1954,32998.64,81932,257,0.4318,42,0,0.578046324,0.067692308,0.019525802,0.165969317,0.814504881,0.009723644,0.848515865,0.137154555
539,36047066000,3520.518544,6,15,9,,3085304776,427175.4032,1536.469758,546090.7258,291.6707323,376.5948128,3085308751,115000,10518,127500,197.9423868,232.7160494,520400,1609,758,2058,34994.78,87708,429,0.4598,42,0,0.42176259,0.052023121,0,0.127753304,0.872246696,0.009718173,0.832847425,0.131681244
540,36047066200,5349.907318,7,38,25,,3085384379,446554.2522,1626.859238,551284.4575,298.2928281,371.8039882,3085494237,2026408.163,10184.59184,2135387.755,180.0547852,203.3034448,474800,1246,642,1729,19346.97,80893,419,0.3675,43,0,0.393280632,0.082618026,0.033500838,0.115577889,0.850921273,0,0.64719491,0.163100058
541,36047066600,3459.42612,11,79,47,,,,,,,,3085430338,75137000,56992.5,77672000,160.5646863,193.5199589,,,0,0,0,,0,,,,,,,,,,,
542,36047067000,4813.964646,25,124,69,,3085319138,414687.4486,1872.387841,537872.1174,232.9304055,304.4784443,3085248515,1673000,11325.06667,1866333.333,192.4816357,207.160219,468600,1447,1081,2763,34360.56,60857,618,0.4284,49,0.046052632,0.251121076,0.131949096,0,0.154158215,0.845841785,0.574013753,0.247918929,0.04053565
543,36047067200,9145.473218,23,41,30,,3079364042,465101.1236,1584.779026,475535.5805,311.2420744,317.7483544,3079744037,1591400,8540.028571,1664085.714,239.2767478,262.767611,427400,1375,479,1699,25255.2,63571,416,0.3549,48,0,0.23991727,0.123239437,0,0.189497717,0.810502283,0.771041789,0.141259564,0
544,36047067400,9931.520177,15,40,27,,3078783367,481089.4495,1575.068807,505818.8073,318.7136922,336.9648355,3079220335,564131.25,4420.5625,633281.25,235.374189,259.0931133,445800,1616,662,1938,26528.32,81964,434,0.3674,47,0,0.237360754,0.066303361,0.04340836,0.093247588,0.863344051,0.685242518,0.230650155,0.054695562
545,36047067600,8155.634079,12,50,32,,3078237604,465731.3019,1657.055402,473501.385,295.1327516,301.3516716,3078257529,674900,5561.15,700000,264.9228378,296.0893058,433800,1557,624,2057,34288.91,75972,506,0.3388,52,0,0.290584416,0.083700441,0,0.112929624,0.887070376,0.819640253,0.140982013,0.039377735
546,36047067800,8724.951366,15,37,20,,3078183941,509311.5468,2246.562092,529625.2723,241.2922615,249.5783246,3078360008,917000,5500,929000,266.1290323,297.4910394,466000,1574,998,2392,37270.95,81847,423,0.2963,48,0,0.363757495,0.123372173,0,0.080738178,0.919261822,0.881688963,0.100752508,0.00083612
547,36047068000,8863.439328,15,55,33,,3078619060,406142.2018,1316.704128,421353.211,334.3592028,346.8458358,3078679705,921750,7470.09375,982437.5,228.1816378,249.399171,401800,947,597,2155,33053.75,69375,801,0.3662,50,0.04,0.266599598,0.106796117,0,0.23024055,0.76975945,0.834338747,0.126218097,0.02737819
548,36047068200,10614.78935,20,27,17,,3082831296,398589.6057,1580.44086,469464.1577,272.4487107,318.2267687,3079913738,432320,4255.56,446160,232.4827415,256.7242495,463300,1338,901,3037,38895.48,78875,468,0.396,42,0,0.324386065,0.083112758,0,0.160775371,0.839224629,0.68752058,0.21962463,0.020085611
549,36047068600,3421.294942,10,107,69,,3084004841,444311.3821,2188.394309,557014.1585,222.940261,286.1242252,3083980034,2352285.714,32196.42857,2684428.571,240.0960276,277.1062464,408800,1336,737,1660,29048.69,51800,498,0.4057,46,0,0.327721661,0.124567474,0,0.254310345,0.745689655,0.33253012,0.514457831,0.098795181
550,36047068800,8228.871395,13,23,13,,3081157721,359168.1818,1483.6,457102.2727,254.3560892,326.1730273,3080502147,698153.8462,6198.076923,771692.3077,193.0060888,212.4922364,450000,1314,624,1863,30750.66,81750,180,0.3454,50,0,0.187719298,0.107368421,0,0.115321252,0.884678748,0.5856146,0.411164788,0
