,GEOID,pickups_intract,NYPDviolation,NYPDmisdemeanor,NYPDfelony,units,CUR_FV_T_perSQFT_x,NEW_FV_T_perSQFT_x,CUR_FV_T_perSQFT_y,NEW_FV_T_perSQFT_y,Pop_Den_15,Median_Household_Income_15,Gini_Index_15,Ave_Commute_Min_15,Unemployed_rate_15,Moved_in_4years_15,Pop_Den_16,Median_Household_Income_16,Gini_Index_16,Ave_Commute_Min_16,Unemployed_rate_16,Moved_in_4years_16,Pop_Den_16DIFF,Median_Household_Income_16DIFF,Gini_Index_16DIFF,Ave_Commute_Min_16DIFF,Unemployed_rate_16DIFF,Moved_in_4years_16DIFF
481,36047055800,8351.600036,5,35,19,,374.4219959,438.6981259,221.2968364,242.0116003,33864.14,53233,0.4659,38,0.108132261,0,35599.60188,45195,0.4841,34.50113379,0.109628217,0,1735.46188,-8038,0.0182,-3.49886621,0.001495956,0
482,36047056000,8990.327906,4,37,21,,461.2308372,545.1718685,226.0145688,257.7359249,51602.94,45788,0.4607,52,0.084002471,0,51546.86217,56450,0.4215,48.93659181,0.036658654,0,-56.07783,10662,-0.0392,-3.06340819,-0.047343817,0
483,36047056100,96640.29962,22,177,119,,360.6226563,466.4254958,254.1174609,317.0258294,22772.41,80000,0.4111,38,0.055607477,0,23962.97405,78071,0.4219,37.21038961,0.045350435,0,1190.56405,-1929,0.0108,-0.78961039,-0.010257042,0
484,36047056200,8312.050513,2,12,7,,459.3839543,515.7565473,158.4848485,165.4545455,23032.02,66250,0.4458,34,0.045901639,0.004056795,24002.42954,64625,0.4531,35.88793103,0.071646341,0.003234153,970.40954,-1625,0.0073,1.88793103,0.025744702,-0.000822642
485,36047056300,97912.01543,45,136,82,93,354.0188904,452.516226,237.3899138,266.250839,30029.75,66591,0.557,39,0.068842922,0,31737.57333,66310,0.529,38.2770022,0.076497396,0,1707.82333,-281,-0.028,-0.7229978,0.007654474,0
486,36047056400,8915.79025,8,10,7,,403.6312966,429.3795593,246.4738726,269.0324796,35975.79,71707,0.3814,41,0.052252252,0,36272.63889,85625,0.3972,39.92180313,0.045801527,0,296.84889,13918,0.0158,-1.07819687,-0.006450725,0
487,36047056500,63276.65251,25,72,51,,457.7458281,575.7377777,236.8474078,271.4848859,32173.19,78445,0.4306,35,0.076812977,0,32657.07316,90682,0.4037,34.45945946,0.05982906,0,483.88316,12237,-0.0269,-0.54054054,-0.016983917,0
488,36047056600,8346.875861,11,50,27,,315.9110875,385.9865012,253.0132055,278.0374031,41477.86,61779,0.4367,50,0.058778626,0.014814815,38775.07836,60772,0.416,50.69767442,0.048006509,0.00723182,-2702.78164,-1007,-0.0207,0.69767442,-0.010772117,-0.007582995
489,36047056800,5733.064391,5,12,8,,292.9478582,351.2769196,233.8332558,253.342037,30380.71,79583,0.3854,50,0.013227513,0.032561505,30050.95693,81250,0.3746,47.83309958,0.020592021,0.035113387,-329.75307,1667,-0.0108,-2.16690042,0.007364508,0.002551882
490,36047056900,34175.51036,24,55,34,,313.3259637,396.1108198,258.3293502,315.3799312,29036.74,71111,0.4181,33,0.034482759,0.007022472,30516.96489,81375,0.428,34.20600858,0.038033395,0.006016043,1480.22489,10264,0.0099,1.20600858,0.003550636,-0.001006429
491,36047057000,8472.309241,24,84,57,,257.8193693,343.5331666,236.7817904,287.8836671,32783.04,57200,0.3945,47,0.067551963,0,34234.13463,61369,0.3947,47.46341463,0.068371317,0,1451.09463,4169,0.0002,0.46341463,0.000819354,0
492,36047057100,46962.6663,29,61,31,,387.0901075,492.8738143,240.0334294,300.1629888,57228.68,58553,0.4565,38,0.042479908,0,58097.56583,57269,0.469,38.82002647,0.032182104,0,868.88583,-1284,0.0125,0.82002647,-0.010297804,0
493,36047057200,7866.889765,69,235,145,,,,284.9035672,313.7231894,52665.32,18459,0.4585,56,0.208640157,0,56662.532,18774,0.4643,56.40026864,0.178739417,0,3997.212,315,0.0058,0.40026864,-0.02990074,0
494,36047057300,45427.08352,15,40,25,,366.3796651,454.0328591,265.122567,330.2532493,36158.13,70878,0.453,34,0.079656863,0,36325.60175,76875,0.4594,34.46143155,0.072274882,0,167.47175,5997,0.0064,0.46143155,-0.007381981,0
495,36047057400,7746.881305,1,16,12,,248.6973009,325.4553192,239.3790353,282.9968363,46869.14,83295,0.4412,42,0.066582915,0.012224939,47259.58581,90938,0.4198,42.41857242,0.073800738,0.002422984,390.44581,7643,-0.0214,0.41857242,0.007217823,-0.009801955
496,36047057500,50007.41264,31,96,62,98,336.7191086,436.8528519,231.7722166,269.2694972,55707.89,79476,0.3676,32,0.053211009,0,52582.27079,74193,0.3809,33.53833193,0.025898724,0.009561753,-3125.61921,-5283,0.0133,1.53833193,-0.027312285,0.009561753
497,36047057600,7717.940416,1,34,23,,296.7372004,334.6348948,244.6480208,278.8392557,50132.49,68950,0.4392,47,0.112198304,0.002633311,48973.07191,67232,0.4281,47.35740072,0.083866837,0.002355316,-1159.41809,-1718,-0.0111,0.35740072,-0.028331467,-0.000277995
498,36047057800,8381.007388,13,59,37,,384.1996312,429.1360362,231.7703432,250.8888141,49022.9,37953,0.4916,42,0.031295488,0,50105.61277,40962,0.4781,42.8250774,0.031864407,0.000605877,1082.71277,3009,-0.0135,0.8250774,0.000568919,0.000605877
499,36047057900,194379.4194,19,110,74,50,289.2855742,369.631141,236.6938879,275.9553663,3901.978,56500,0.4293,33,0.033195021,0,4113.207404,60833,0.4487,36.50584795,0.034076016,0,211.229404,4333,0.0194,3.50584795,0.000880995,0
500,36047058000,7719.735901,8,54,35,,351.2536204,390.7033002,256.0948311,272.4280292,65288.05,40675,0.4566,47,0.053150685,0.006766917,62986.07376,36890,0.4688,45.36745407,0.035181872,0.005453129,-2301.97624,-3785,0.0122,-1.63254593,-0.017968813,-0.001313788
501,36047058200,10288.64543,8,27,12,,367.6228485,406.7286393,218.0878173,246.5847179,50506.16,43750,0.4625,46,0.125389408,0.009926353,47299.42035,40592,0.45,42.33168317,0.126419379,0.00752909,-3206.73965,-3158,-0.0125,-3.66831683,0.001029971,-0.002397263
502,36047058400,11988.65599,11,110,72,,321.7613761,394.119322,295.6510383,318.5442461,45449.49,58975,0.4399,49,0.031491713,0.010375343,42270.91579,56343,0.4342,51.31716907,0.0446796,0.009526938,-3178.57421,-2632,-0.0057,2.31716907,0.013187887,-0.000848405
503,36047058600,5278.405748,7,40,24,,301.4468478,359.6298598,268.8772367,314.0550478,42119.29,56797,0.4101,47,0.062919463,0,43482.07086,60781,0.4167,45.18270945,0.052797478,0,1362.78086,3984,0.0066,-1.81729055,-0.010121985,0
504,36047058800,10165.10117,15,38,24,,276.1974494,346.8892383,242.8134897,268.6376873,56875.91,61964,0.4391,42,0.096143097,0,60023.9687,68438,0.4454,42.23790323,0.090497738,0,3148.0587,6474,0.0063,0.23790323,-0.005645359,0
505,36047058900,114584.6068,8,44,26,,353.5676179,457.0530364,258.8088611,323.6234834,10600.67,82311,0.3679,37,0.057723577,0,10802.47356,81202,0.3779,36.7826087,0.053200333,0,201.80356,-1109,0.01,-0.2173913,-0.004523244,0
506,36047059000,5120.15502,11,70,42,,270.7935707,332.1553834,233.0466585,250.4500873,30935.52,49792,0.4943,39,0.080796253,0,30886.49688,55104,0.4854,42.24526066,0.063249727,0.003747323,-49.02312,5312,-0.0089,3.24526066,-0.017546526,0.003747323
507,36047059100,50906.15062,19,70,42,,388.9779517,505.3655089,246.2851449,313.9568134,51850.28,76532,0.3785,38,0.060595322,0,52651.52796,88222,0.3804,38.67924528,0.053796391,0.002347418,801.24796,11690,0.0019,0.67924528,-0.006798931,0.002347418
508,36047059200,7081.549903,20,80,48,,275.472058,340.6485629,245.9227464,269.0618904,54313.86,61164,0.4782,49,0.077393966,0.003982301,51987.3014,55485,0.4694,49.1504329,0.070604522,0.004159926,-2326.5586,-5679,-0.0088,0.1504329,-0.006789444,0.000177625
509,36047059300,50223.25483,7,22,11,,333.646797,440.0090665,252.6589225,307.448682,28032.91,73021,0.3933,41,0.094098884,0.00295421,28514.81672,66020,0.4109,40.38604651,0.100775194,0.005339806,481.90672,-7001,0.0176,-0.61395349,0.00667631,0.002385596
510,36047059401,13581.98832,23,71,43,,264.3285908,330.2831583,258.2193242,280.6615938,47659.65,42067,0.5059,44,0.105514316,0.006533386,49525.39701,51007,0.4815,45.69570478,0.115712546,0.006004503,1865.74701,8940,-0.0244,1.69570478,0.01019823,-0.000528883
511,36047059402,10412.99542,16,67,36,,257.3492984,333.6060841,265.6590604,286.2655788,38688.3,68429,0.4324,45,0.089513109,0.004817763,41804.57189,69926,0.4172,45.84389048,0.089711641,0.003677182,3116.27189,1497,-0.0152,0.84389048,0.000198532,-0.001140581
512,36047059600,5588.945092,20,59,50,,248.0577385,310.8698464,252.4459405,270.5942257,36676.18,61422,0.4267,44,0.078008299,0,37798.46591,60278,0.4487,47.99194991,0.058101473,0,1122.28591,-1144,0.022,3.99194991,-0.019906826,0
513,36047059800,6432.814465,6,34,20,,245.1305636,320.1414636,269.1495043,299.3425498,45295.15,63613,0.4689,39,0.114061557,0,46283.21654,70703,0.459,43.52022059,0.112164297,0,988.06654,7090,-0.0099,4.52022059,-0.00189726,0
514,36047060000,14205.16876,22,109,70,,264.5837721,312.5989426,237.669628,280.27635,35230.48,51845,0.4841,44,0.069318867,0.004205922,37485.37463,53359,0.4379,46.17380026,0.05636258,0.004412924,2254.89463,1514,-0.0462,2.17380026,-0.012956287,0.000207002
515,36047060600,5768.1733,11,92,60,,284.5517879,332.5260642,224.2081121,232.8792165,35575.5,29759,0.4999,44,0.103554869,0,37410.17312,43452,0.4471,39.71596032,0.132416787,0.003895598,1834.67312,13693,-0.0528,-4.28403968,0.028861918,0.003895598
516,36047060800,13533.75053,30,107,70,,297.26186,340.7445827,231.5746801,271.7379653,20259.85,50213,0.4828,45,0.067638484,0.009660227,20454.28355,41310,0.4993,46.25694444,0.084234491,0.008905013,194.43355,-8903,0.0165,1.25694444,0.016596007,-0.000755214
517,36047061002,11042.91975,11,35,27,,453.7999308,516.8687622,219.7644612,252.9319639,50050,68750,0.5548,44,0.042477876,0,49243.49347,63854,0.5485,47.77777778,0.018526887,0,-806.50653,-4896,-0.0063,3.77777778,-0.023950989,0
518,36047061003,3888.760577,5,34,24,,271.244077,318.3336321,188.1865059,208.3753145,59810.76,45202,0.4628,38,0.099087353,0,63129.96136,42279,0.425,39.06294707,0.079345088,0,3319.20136,-2923,-0.0378,1.06294707,-0.019742265,0
519,36047061004,10946.14628,35,94,57,,286.6966946,317.912432,200.8234928,225.7380908,71808.7,23583,0.5281,48,0.076738609,0,70448.81658,23185,0.5212,49.31556196,0.069845253,0,-1359.88342,-398,-0.0069,1.31556196,-0.006893356,0
520,36047061200,6654.614413,4,28,21,,440.7003367,537.897581,176.4720675,223.8613585,11418.96,63333,0.5163,31,0.078431373,0,11484.28865,66094,0.48,32.17444717,0.087443946,0,65.32865,2761,-0.0363,1.17444717,0.009012573,0
521,36047061600,24490.06342,7,43,25,,446.8645266,549.3948638,229.8817277,260.0791151,5518.964,103000,0.5145,43,0.038639876,0.005089059,5557.582667,70667,0.5085,39.63973799,0.078498294,0.005685407,38.618667,-32333,-0.006,-3.36026201,0.039858418,0.000596348
522,36047062000,10751.04852,5,24,17,,510.2772237,615.4841989,221.1103635,253.0647326,15161.04,103929,0.471,39,0.0625,0.013933548,15449.6673,116016,0.5001,39.27701674,0.077348066,0.023048717,288.6273,12087,0.0291,0.27701674,0.014848066,0.009115169
523,36047062200,8392.463199,24,59,35,,309.4361838,361.6529865,234.3477381,257.8907368,33539.41,52353,0.4979,48,0.063662375,0,32687.61836,62344,0.4731,47.71463614,0.075033201,0,-851.79164,9991,-0.0248,-0.28536386,0.011370826,0
524,36047062600,10273.68189,11,58,35,,241.2687196,322.0633525,258.2456614,279.732848,21734.85,45547,0.4302,38,0.150943396,0.010695187,24038.57914,39831,0.4124,43.68120457,0.157312253,0.013089907,2303.72914,-5716,-0.0178,5.68120457,0.006368857,0.00239472
525,36047062800,24826.72871,17,88,48,,295.3370346,379.1826989,271.2827818,288.8123944,16934.15,70260,0.44,37,0.124478178,0,16287.15661,71265,0.4291,36.73565381,0.132966168,0.004534213,-646.99339,1005,-0.0109,-0.26434619,0.00848799,0.004534213
526,36047063200,3792.039278,3,11,8,,284.8129191,375.4744636,185.4407431,213.0430049,32154.86,60139,0.4729,41,0.070229008,0,36301.02922,75417,0.4291,41.67164179,0.115479115,0,4146.16922,15278,-0.0438,0.67164179,0.045250107,0
527,36047063600,2642.310316,5,19,12,,322.0752258,395.1430342,196.4999457,208.213859,30561.87,93214,0.3687,40,0.095744681,0,32442.24912,94063,0.3585,41.22807018,0.109118087,0,1880.37912,849,-0.0102,1.22807018,0.013373406,0
528,36047063800,6773.108422,6,9,6,,317.3322226,362.0587851,178.028207,205.7166686,30681.24,69405,0.4319,45,0.039141414,0.01046798,30588.21187,81667,0.4212,46.97388633,0.051948052,0.003084516,-93.02813,12262,-0.0107,1.97388633,0.012806638,-0.007383464
529,36047064000,3545.713693,1,13,8,,378.5701459,411.2461399,303.5154716,322.033692,34054.57,97241,0.4095,41,0.159744409,0,30103.77106,112765,0.3641,41.1659808,0.022670025,0,-3950.79894,15524,-0.0454,0.1659808,-0.137074384,0
530,36047064200,11438.78206,9,51,29,,429.6187327,456.0134249,205.8544237,225.398469,26817.67,59732,0.4917,38,0.037998146,0,26002.34695,60682,0.4968,38.29764454,0.04875717,0,-815.32305,950,0.0051,0.29764454,0.010759024,0
531,36047064400,4607.482273,10,34,14,,350.1730288,394.4134741,203.23196,218.6612907,36563.07,83125,0.4673,41,0.040898156,0.012118986,37758.45,86979,0.467,38.64711033,0.016393443,0.008107155,1195.38,3854,-0.0003,-2.35288967,-0.024504713,-0.004011831
532,36047064600,3828.641667,6,12,6,,363.4055078,391.0048818,199.5843908,213.1733435,37559.17,89350,0.3798,39,0.08612874,0,35667.14129,94271,0.3761,38.53266888,0.066282421,0,-1892.02871,4921,-0.0037,-0.46733112,-0.019846319,0
533,36047064800,3502.377454,5,27,16,,353.6509788,360.7323098,247.6614777,242.5544763,32784.66,63393,0.3689,47,0.078212291,0,36066.54253,72143,0.3355,44.26470588,0.035389282,0,3281.88253,8750,-0.0334,-2.73529412,-0.042823009,0
534,36047065000,8725.187111,10,20,12,,314.7561422,336.9104289,202.621396,235.5026762,20598,51339,0.4391,44,0.054054054,0,20800.55104,53600,0.4808,46.74023769,0.121037464,0.012734082,202.55104,2261,0.0417,2.74023769,0.06698341,0.012734082
535,36047065200,4050.424337,11,27,16,,376.9035374,415.3539586,209.4597771,235.7722978,18396.89,95368,0.3932,45,0.032986111,0,16677.27366,86250,0.4225,46.69117647,0.024,0,-1719.61634,-9118,0.0293,1.69117647,-0.008986111,0
536,36047065400,3502.271253,5,28,10,,390.7883634,422.9601103,184.3800322,210.3462158,30169.21,89750,0.4542,40,0.044018059,0.009090909,30152.11434,95400,0.526,37.9252111,0.033783784,0.014172336,-17.09566,5650,0.0718,-2.0747889,-0.010234275,0.005081427
537,36047065600,3549.712843,2,13,8,,403.4664133,434.4861799,260.2245353,275.2364124,30811.11,82250,0.4035,38,0.062352941,0.003952569,30912.29206,81827,0.3595,39.25,0.052071006,0,101.18206,-423,-0.044,1.25,-0.010281935,-0.003952569
538,36047065800,3544.65204,11,39,16,,286.6701418,356.3035553,204.2682632,215.6559262,32998.64,81932,0.4318,42,0.067692308,0.006673511,32745.3248,78882,0.4218,41.08080808,0.06146789,0.007242628,-253.3152,-3050,-0.01,-0.91919192,-0.006224418,0.000569117
539,36047066000,3520.518544,6,15,9,,291.6707323,376.5948128,197.9423868,232.7160494,34994.78,87708,0.4598,42,0.052023121,0.017647059,37443.39683,97935,0.4606,38.86673662,0.050141911,0.016544118,2448.61683,10227,0.0008,-3.13326338,-0.00188121,-0.001102941
540,36047066200,5349.907318,7,38,25,,298.2928281,371.8039882,180.0547852,203.3034448,19346.97,80893,0.3675,43,0.082618026,0.002336449,18877.00676,76016,0.3799,41.79946879,0.106184364,0.003586372,-469.96324,-4877,0.0124,-1.20053121,0.023566338,0.001249923
541,36047066600,3459.42612,11,79,47,,,,160.5646863,193.5199589,0,,,,,,0,0,0,,,,0,0,0,0,0,0
542,36047067000,4813.964646,25,124,69,,232.9304055,304.4784443,192.4816357,207.160219,34360.56,60857,0.4284,49,0.131949096,0,36051.85279,76250,0.411,50.86715867,0.112772586,0,1691.29279,15393,-0.0174,1.86715867,-0.01917651,0
543,36047067200,9145.473218,23,41,30,,311.2420744,317.7483544,239.2767478,262.767611,25255.2,63571,0.3549,48,0.123239437,0,25329.51973,68090,0.397,45.68820225,0.10974106,0,74.31973,4519,0.0421,-2.31179775,-0.013498377,0
544,36047067400,9931.520177,15,40,27,,318.7136922,336.9648355,235.374189,259.0931133,26528.32,81964,0.3674,47,0.066303361,0.028630921,27924.54667,71652,0.4101,52.79247202,0.054832714,0.022134776,1396.22667,-10312,0.0427,5.79247202,-0.011470647,-0.006496145
545,36047067600,8155.634079,12,50,32,,295.1327516,301.3516716,264.9228378,296.0893058,34288.91,75972,0.3388,52,0.083700441,0.009304603,35539.11496,82872,0.3305,50.15453639,0.086743044,0.005641749,1250.20496,6900,-0.0083,-1.84546361,0.003042603,-0.003662854
546,36047067800,8724.951366,15,37,20,,241.2922615,249.5783246,266.1290323,297.4910394,37270.95,81847,0.2963,48,0.123372173,0.006722689,38595.37395,85234,0.309,47.51515152,0.082361016,0.009338205,1324.42395,3387,0.0127,-0.48484848,-0.041011157,0.002615516
547,36047068000,8863.439328,15,55,33,,334.3592028,346.8458358,228.1816378,249.399171,33053.75,69375,0.3662,50,0.106796117,0.000954654,32394.21452,70938,0.3637,49.44835681,0.111111111,0.008236434,-659.53548,1563,-0.0025,-0.55164319,0.004314994,0.00728178
548,36047068200,10614.78935,20,27,17,,272.4487107,318.2267687,232.4827415,256.7242495,38895.48,78875,0.396,42,0.083112758,0.002636783,39689.52418,92632,0.3785,42.09565765,0.088925259,0,794.04418,13757,-0.0175,0.09565765,0.005812501,-0.002636783
549,36047068600,3421.294942,10,107,69,,222.940261,286.1242252,240.0960276,277.1062464,29048.69,51800,0.4057,46,0.124567474,0.010284332,30256.13295,51694,0.4237,43.6462585,0.09895227,0.010011779,1207.44295,-106,0.018,-2.3537415,-0.025615204,-0.000272553
550,36047068800,8228.871395,13,23,13,,254.3560892,326.1730273,193.0060888,212.4922364,30750.66,81750,0.3454,50,0.107368421,0,27003.80087,88125,0.3977,48.06024096,0.08982684,0,-3746.85913,6375,0.0523,-1.93975904,-0.017541581,0
551,36047069000,9076.213997,20,53,30,,298.4993019,329.0032353,178.7916982,198.9823652,26976.39,78663,0.4378,43,0.092205323,0,28474.24552,79139,0.3986,49.06282183,0.08537693,0,1497.85552,476,-0.0392,6.06282183,-0.006828393,0
552,36047069200,9544.729906,14,63,32,,277.5296499,309.4092501,233.2842408,260.5806261,40395.94,84674,0.3353,44,0.094629156,0,40964.49467,101250,0.3047,45.04166667,0.071383449,0,568.55467,16576,-0.0306,1.04166667,-0.023245707,0
553,36047069601,9796.386641,35,45,27,,198.1559147,229.6136468,232.0304527,249.5062799,22854.29,53047,0.4221,47,0.160175268,0.005965697,22446.17344,55762,0.4196,49.48793408,0.167684359,0.004309252,-408.11656,2715,-0.0025,2.48793408,0.007509091,-0.001656445
554,36047069602,16856.79465,30,77,47,,264.010351,320.209915,207.3889987,243.7794886,25091.95,89375,0.4226,38,0.071022727,0,23778.44943,86362,0.4381,41.38752628,0.04869397,0,-1313.50057,-3013,0.0155,3.38752628,-0.022328757,0
555,36047069800,11532.09141,10,284,171,,292.0270814,382.2934533,225.9484645,272.6400735,7496.857,73681,0.4068,39,0.035220126,0.009929078,7346.712589,77500,0.3671,40.41556728,0.027261462,0.00867052,-150.144411,3819,-0.0397,1.41556728,-0.007958664,-0.001258558
556,36047070000,4666.49981,3,21,10,,282.1716986,358.5002996,229.5784088,268.88316,23065.68,66250,0.4889,37,0.086560364,0,22539.70638,55380,0.5075,37.38861386,0.050732807,0,-525.97362,-10870,0.0186,0.38861386,-0.035827557,0
557,36047070201,23677.93114,27,49,32,,321.7593534,384.9116731,225.3536736,259.3945876,14504.35,59655,0.5249,38,0.101023891,0.010001667,15107.19428,72750,0.5139,39.99820853,0.080314961,0.0056,602.84428,13095,-0.011,1.99820853,-0.02070893,-0.004401667
558,36047070202,4410.611375,3,23,14,,,,227.5174115,231.4268107,7.952733,,,,0,0,7.952733216,0,0,,0,0,2.16E-07,0,0,0,0,0
559,36047070600,32343.58466,5,30,24,,290.5541234,369.9967463,226.8328564,263.4542903,4311.78,85515,0.4127,32,0.081320451,0,4060.730184,88837,0.3905,33.86158475,0.072898799,0,-251.049816,3322,-0.0222,1.86158475,-0.008421652,0
560,36047072000,8303.026796,21,38,22,,199.7822101,231.433471,246.7141557,276.0315994,32231.62,63000,0.3512,53,0.106031128,0.006602336,35718.32782,64659,0.3781,52.43902439,0.109481916,0.0073903,3486.70782,1659,0.0269,-0.56097561,0.003450788,0.000787964
561,36047072200,13499.33006,28,112,60,,266.1919154,283.226566,265.0267711,270.5933469,29165.04,61286,0.3754,50,0.164784053,0,29487.30014,65305,0.3769,46.83184403,0.15874079,0,322.26014,4019,0.0015,-3.16815597,-0.006043263,0
562,36047072400,10088.1891,26,68,35,,319.2775325,327.6173043,266.9388916,269.6759173,27464.18,76071,0.377,60,0.15146147,0.005416051,27288.99078,76500,0.3653,57.77953586,0.107536765,0.006442022,-175.18922,429,-0.0117,-2.22046414,-0.043924705,0.001025971
563,36047072600,14443.48757,15,59,36,,304.8575242,315.0234901,247.7326325,278.2237337,19860.21,82961,0.3706,43,0.141295206,0,20321.41973,82024,0.3587,50.3891258,0.160839161,0,461.20973,-937,-0.0119,7.3891258,0.019543955,0
564,36047072800,11130.40198,21,72,40,,255.5021351,283.7289008,264.118451,287.9541817,49466.88,67102,0.4321,52,0.076182503,0.002479544,50163.07825,61481,0.4133,52.83123028,0.115335868,0.001957905,696.19825,-5621,-0.0188,0.83123028,0.039153365,-0.000521639
565,36047073000,9696.866734,19,71,46,,281.2028222,291.2569972,207.6263492,249.3343683,35750.66,93462,0.3994,50,0.135191638,0.002419355,35189.86361,89219,0.3913,52.25583405,0.125617502,0.010292301,-560.79639,-4243,-0.0081,2.25583405,-0.009574136,0.007872946
